bid_price_1,bid_size_1,ask_price_1,ask_size_1,bid_price_2,bid_size_2,ask_price_2,ask_size_2,bid_price_3,bid_size_3,ask_price_3,ask_size_3,bid_price_4,bid_size_4,ask_price_4,ask_size_4,bid_price_5,bid_size_5,ask_price_5,ask_size_5,bid_price_6,bid_size_6,ask_price_6,ask_size_6,bid_price_7,bid_size_7,ask_price_7,ask_size_7,bid_price_8,bid_size_8,ask_price_8,ask_size_8,bid_price_9,bid_size_9,ask_price_9,ask_size_9,bid_price_10,bid_size_10,ask_price_10,ask_size_10,time
64673.99,6.12511,64674.0,1.43428,64673.98,0.00034,64674.01,0.00114,64673.97,0.00016,64674.02,0.00016,64673.52,0.00472,64674.05,0.0024,64673.5,0.00018,64674.25,0.01058,64673.49,0.0931,64674.29,9e-05,64672.76,0.00018,64674.51,9e-05,64672.75,0.25441,64674.67,8e-05,64672.36,0.00018,64674.83,0.00455,64672.35,0.66546,64675.07,0.0025,1785949293.214
64680.0,5.77908,64680.01,0.09657,64679.99,0.66443,64680.02,0.00106,64679.98,0.22416,64680.75,0.00029,64679.39,0.12809,64680.94,0.00012,64678.63,1.12244,64680.97,9e-05,64678.61,0.92736,64681.13,0.00026,64678.6,0.05034,64681.14,0.00018,64678.5,0.004,64681.24,8e-05,64678.29,0.00016,64681.5,8e-05,64678.18,0.00026,64681.52,0.00018,1785949293.314
64681.99,8.12406,64682.0,0.0219,64681.98,0.00034,64682.01,0.00057,64681.97,0.00016,64682.37,8e-05,64681.73,0.00482,64683.05,0.00463,64681.5,0.00016,64683.98,9e-05,64680.77,0.00018,64683.99,0.00018,64680.76,1.12091,64684.0,0.02618,64680.75,0.00418,64684.21,9e-05,64680.74,1.34622,64684.35,0.0037,64680.72,0.04235,64684.71,8e-05,1785949293.414
64681.99,8.13405,64682.0,0.02404,64681.98,0.00034,64682.01,0.00089,64681.97,0.00016,64682.37,8e-05,64681.73,0.00482,64683.05,0.00463,64681.5,0.00016,64683.98,9e-05,64680.77,0.00018,64683.99,0.00018,64680.76,1.12109,64684.0,0.02618,64680.75,0.00418,64684.21,9e-05,64680.74,1.34622,64684.35,0.0037,64680.72,0.04253,64684.71,8e-05,1785949293.514
64681.99,8.13344,64682.0,0.0214,64681.98,0.00034,64682.01,0.00098,64681.97,0.00016,64682.37,8e-05,64681.73,0.00482,64683.05,0.00463,64681.5,0.00016,64683.98,9e-05,64680.77,0.00018,64683.99,0.00018,64680.76,0.6681,64684.0,0.02618,64680.75,0.00418,64684.21,9e-05,64680.74,1.34622,64684.35,0.0037,64680.72,0.04253,64684.71,8e-05,1785949293.614
64681.99,8.13498,64682.0,0.0214,64681.98,0.00034,64682.01,0.00098,64681.97,0.00016,64682.37,8e-05,64681.73,0.00482,64683.05,0.00463,64681.5,0.00016,64683.98,9e-05,64680.77,0.00018,64683.99,0.00018,64680.76,0.9413,64684.0,0.02618,64680.75,0.00418,64684.21,9e-05,64680.74,1.34622,64684.35,0.0037,64680.72,0.04253,64684.71,8e-05,1785949293.714
64681.99,8.13508,64682.0,0.02061,64681.98,0.00034,64682.01,0.00098,64681.97,0.00016,64683.05,0.00463,64681.73,0.00482,64683.98,9e-05,64681.5,0.00016,64683.99,0.00018,64680.77,0.00018,64684.0,0.02618,64680.76,0.9413,64684.21,9e-05,64680.75,0.00418,64684.35,0.0037,64680.74,1.34622,64684.71,8e-05,64680.72,0.04253,64684.94,8e-05,1785949293.814
64681.99,8.14024,64682.0,0.02062,64681.98,0.00034,64682.01,0.00098,64681.97,0.00016,64683.05,0.00463,64681.73,0.00482,64683.98,9e-05,64681.5,0.00016,64683.99,0.00018,64681.1,8e-05,64684.0,0.02618,64680.77,0.00018,64684.21,9e-05,64680.76,0.9413,64684.35,0.0037,64680.75,0.00418,64684.71,8e-05,64680.74,1.34622,64684.94,8e-05,1785949293.914
64681.99,8.23308,64682.0,0.0207,64681.98,0.00034,64682.01,0.00098,64681.97,0.00016,64683.05,0.00463,64681.73,0.00482,64683.98,9e-05,64681.5,0.00016,64683.99,0.00018,64681.1,8e-05,64684.0,0.02618,64680.77,0.00018,64684.21,9e-05,64680.76,0.9413,64684.35,0.0037,64680.75,0.00418,64684.71,8e-05,64680.74,1.34622,64684.94,8e-05,1785949294.014
64681.99,8.22801,64682.0,0.02086,64681.98,0.00034,64682.01,0.00106,64681.97,0.00016,64683.05,0.00463,64681.73,0.00482,64683.98,9e-05,64681.5,0.00016,64683.99,0.00018,64681.1,8e-05,64684.0,0.02618,64680.77,0.00018,64684.21,9e-05,64680.76,0.9413,64684.35,0.0037,64680.75,0.00418,64684.71,8e-05,64680.74,1.34622,64684.94,8e-05,1785949294.114
64681.99,8.22801,64682.0,0.02095,64681.98,0.00034,64682.01,0.00106,64681.97,0.00016,64683.05,0.00463,64681.73,0.00482,64683.98,9e-05,64681.5,0.00016,64683.99,0.00018,64681.1,8e-05,64684.0,0.02618,64680.77,0.00018,64684.21,9e-05,64680.76,0.9413,64684.35,0.0037,64680.75,0.00418,64684.71,8e-05,64680.74,1.34622,64684.94,8e-05,1785949294.214
64681.99,8.24308,64682.0,0.02095,64681.98,0.00034,64682.01,0.00106,64681.97,0.00016,64683.05,0.00463,64681.73,0.00482,64683.98,9e-05,64681.5,0.00016,64683.99,0.00018,64681.1,8e-05,64684.0,0.02618,64680.77,0.00018,64684.21,9e-05,64680.76,0.9413,64684.35,0.0037,64680.75,0.00418,64684.71,8e-05,64680.74,1.34622,64684.94,8e-05,1785949294.314
64681.99,8.25541,64682.0,0.02095,64681.98,0.00034,64682.01,0.00106,64681.97,0.00016,64683.05,0.00463,64681.73,0.00482,64683.98,9e-05,64681.5,0.00016,64683.99,0.00018,64681.1,8e-05,64684.0,0.02618,64680.77,0.00018,64684.21,9e-05,64680.76,0.9413,64684.35,0.0037,64680.75,0.00418,64684.71,8e-05,64680.74,1.34622,64684.94,8e-05,1785949294.414
64681.99,8.25034,64682.0,0.02095,64681.98,0.00034,64682.01,0.00106,64681.97,0.00016,64682.37,8e-05,64681.73,0.00482,64683.05,0.00463,64681.5,0.00016,64683.98,9e-05,64681.1,8e-05,64683.99,0.00018,64680.77,0.00018,64684.0,0.02618,64680.76,0.9413,64684.21,9e-05,64680.75,0.00418,64684.35,0.0037,64680.74,1.34622,64684.71,8e-05,1785949294.514
64681.99,8.24775,64682.0,0.02094,64681.98,0.00034,64682.01,0.00114,64681.97,0.00016,64682.37,8e-05,64681.73,0.00482,64683.05,0.00463,64681.5,0.00016,64683.98,9e-05,64681.1,8e-05,64683.99,0.00018,64680.77,0.00018,64684.0,0.02618,64680.76,0.9413,64684.21,9e-05,64680.75,0.00418,64684.35,0.0037,64680.74,1.34622,64684.71,8e-05,1785949294.614
64681.99,8.24775,64682.0,0.02785,64681.98,0.00034,64682.01,0.00114,64681.97,0.00016,64682.37,8e-05,64681.73,0.00482,64683.05,0.00463,64681.5,0.00016,64683.98,9e-05,64681.1,8e-05,64683.99,0.00018,64680.77,0.00018,64684.0,0.02618,64680.76,0.9413,64684.21,9e-05,64680.75,0.00418,64684.35,0.0037,64680.74,1.34622,64684.71,8e-05,1785949294.714
64681.99,8.24775,64682.0,0.02785,64681.98,0.00034,64682.01,0.00114,64681.97,0.00016,64682.37,8e-05,64681.73,0.00482,64683.05,0.00463,64681.5,0.00016,64683.98,9e-05,64681.1,8e-05,64683.99,0.00018,64680.77,0.00018,64684.0,0.02618,64680.76,0.9413,64684.21,9e-05,64680.75,0.00418,64684.35,0.0037,64680.74,1.34622,64684.71,8e-05,1785949294.814
64681.99,8.24775,64682.0,0.0281,64681.98,0.00034,64682.01,0.0013,64681.97,0.00016,64682.02,0.00016,64681.73,0.00482,64682.37,8e-05,64681.5,0.00016,64683.05,0.00463,64681.1,8e-05,64683.98,9e-05,64680.77,0.00018,64683.99,0.00018,64680.76,0.9413,64684.0,0.02618,64680.75,0.00418,64684.21,9e-05,64680.74,1.34622,64684.35,0.0037,1785949294.914
64681.99,8.24775,64682.0,0.0281,64681.98,0.00034,64682.01,0.0013,64681.97,0.00016,64682.02,0.00016,64681.73,0.00482,64682.37,8e-05,64681.5,0.00016,64683.05,0.00463,64681.1,8e-05,64683.98,9e-05,64680.77,0.00018,64683.99,0.00018,64680.76,0.9413,64684.0,0.02618,64680.75,0.00418,64684.21,9e-05,64680.74,1.34622,64684.35,0.0037,1785949295.014
64681.99,8.24775,64682.0,0.0281,64681.98,0.00034,64682.01,0.0013,64681.97,0.00016,64682.02,0.00016,64681.73,0.00482,64682.37,8e-05,64681.5,0.00016,64683.05,0.00463,64681.1,8e-05,64683.66,8e-05,64680.77,0.00018,64683.98,9e-05,64680.76,0.9413,64683.99,0.00018,64680.75,0.00418,64684.0,0.02618,64680.74,1.34622,64684.21,9e-05,1785949295.114
64681.99,8.24775,64682.0,0.0281,64681.98,0.00034,64682.01,0.0013,64681.97,0.00016,64682.02,0.00016,64681.73,0.00482,64682.37,8e-05,64681.5,0.00016,64683.05,0.00463,64681.1,8e-05,64683.66,8e-05,64680.77,0.00018,64683.98,9e-05,64680.76,0.9413,64683.99,0.00018,64680.75,0.00418,64684.0,0.02618,64680.74,1.34622,64684.21,9e-05,1785949295.214
64681.99,8.24775,64682.0,0.0281,64681.98,0.00034,64682.01,0.0013,64681.97,0.00016,64682.02,0.00016,64681.73,0.00482,64682.37,8e-05,64681.5,0.00016,64683.05,0.00463,64681.1,8e-05,64683.66,8e-05,64680.77,0.00018,64683.98,9e-05,64680.76,0.9413,64683.99,0.00018,64680.75,0.00418,64684.0,0.02618,64680.74,1.34622,64684.21,9e-05,1785949295.314
64681.99,8.29424,64682.0,0.0281,64681.98,0.00034,64682.01,0.0013,64681.97,0.00016,64682.02,0.00016,64681.73,0.00482,64682.37,8e-05,64681.5,0.00016,64683.05,0.00463,64681.1,8e-05,64683.66,8e-05,64680.79,0.00018,64683.98,9e-05,64680.78,1.72945,64683.99,0.00018,64680.77,2.31839,64684.0,0.02618,64680.76,0.00018,64684.21,9e-05,1785949295.414
